LOCATION,WIDTH,DEPTH,HEIGHT,X,Y,Z,AISLE,CENTERAXIS,AISLESIDE,BAY,WAREHOUSE,AREA,LEVEL
A1Y-4-L-270-0-84,48,48,30,270,0,84,A1Y,Y,L,4,Large,A,3
A1Y-41-L-2382-0-0,48,48,55,2382,0,0,A1Y,Y,L,41,Large,A,1
A1Y-41-L-2382-0-60,48,48,22,2382,0,60,A1Y,Y,L,41,Large,A,2
A1Y-41-L-2382-0-84,48,48,30,2382,0,84,A1Y,Y,L,41,Large,A,3
A1Y-42-L-2442-0-0,48,48,55,2442,0,0,A1Y,Y,L,42,Large,A,1
A1Y-42-L-2442-0-60,48,48,22,2442,0,60,A1Y,Y,L,42,Large,A,2
A1Y-42-L-2442-0-84,48,48,30,2442,0,84,A1Y,Y,L,42,Large,A,3
A1Y-5-L-330-0-0,48,48,55,330,0,0,A1Y,Y,L,5,Large,A,1
A1Y-5-L-330-0-60,48,48,22,330,0,60,A1Y,Y,L,5,Large,A,2
A1Y-5-L-330-0-84,48,48,30,330,0,84,A1Y,Y,L,5,Large,A,3
A1Y-6-L-390-0-0,48,48,55,390,0,0,A1Y,Y,L,6,Large,A,1
A1Y-6-L-390-0-60,48,48,22,390,0,60,A1Y,Y,L,6,Large,A,2
A1Y-6-L-390-0-84,48,48,30,390,0,84,A1Y,Y,L,6,Large,A,3
A1Y-7-L-438-0-0,48,48,55,438,0,0,A1Y,Y,L,7,Large,A,1
A1Y-7-L-438-0-60,48,48,22,438,0,60,A1Y,Y,L,7,Large,A,2
A1Y-7-L-438-0-84,48,48,30,438,0,84,A1Y,Y,L,7,Large,A,3
A1Y-8-L-498-0-0,48,48,55,498,0,0,A1Y,Y,L,8,Large,A,1
A1Y-8-L-498-0-60,48,48,22,498,0,60,A1Y,Y,L,8,Large,A,2
A1Y-8-L-498-0-84,48,48,30,498,0,84,A1Y,Y,L,8,Large,A,3
A1Y-9-L-558-0-0,48,48,55,558,0,0,A1Y,Y,L,9,Large,A,1
A1Y-9-L-558-0-60,48,48,22,558,0,60,A1Y,Y,L,9,Large,A,2
A1Y-9-L-558-0-84,48,48,30,558,0,84,A1Y,Y,L,9,Large,A,3
A1Y-10-L-618-0-0,48,48,55,618,0,0,A1Y,Y,L,10,Large,A,1
A1Y-10-L-618-0-60,48,48,22,618,0,60,A1Y,Y,L,10,Large,A,2
A1Y-10-L-618-0-84,48,48,30,618,0,84,A1Y,Y,L,10,Large,A,3
A1Y-1-L-102-0-0,48,48,55,102,0,0,A1Y,Y,L,1,Large,A,1
A1Y-1-L-102-0-60,48,48,22,102,0,60,A1Y,Y,L,1,Large,A,2
A1Y-1-L-102-0-84,48,48,30,102,0,84,A1Y,Y,L,1,Large,A,3
A1Y-11-L-666-0-0,48,48,55,666,0,0,A1Y,Y,L,11,Large,A,1
A1Y-11-L-666-0-60,48,48,22,666,0,60,A1Y,Y,L,11,Large,A,2
A1Y-11-L-666-0-84,48,48,30,666,0,84,A1Y,Y,L,11,Large,A,3
A1Y-12-L-726-0-0,48,48,55,726,0,0,A1Y,Y,L,12,Large,A,1
A1Y-12-L-726-0-60,48,48,22,726,0,60,A1Y,Y,L,12,Large,A,2
A1Y-12-L-726-0-84,48,48,30,726,0,84,A1Y,Y,L,12,Large,A,3
A1Y-13-L-786-0-0,48,48,55,786,0,0,A1Y,Y,L,13,Large,A,1
A1Y-13-L-786-0-60,48,48,22,786,0,60,A1Y,Y,L,13,Large,A,2
A1Y-13-L-786-0-84,48,48,30,786,0,84,A1Y,Y,L,13,Large,A,3
A1Y-14-L-846-0-0,48,48,55,846,0,0,A1Y,Y,L,14,Large,A,1
A1Y-14-L-846-0-60,48,48,22,846,0,60,A1Y,Y,L,14,Large,A,2
