LOCATION,WIDTH,DEPTH,HEIGHT,X,Y,Z,AISLE,CENTERAXIS,AISLESIDE,BAY,WAREHOUSE,AREA,LEVEL
B17-245-L-3972-3792-0,48,48,55,3972,3792,0,B17,X,L,245,WARREN,B,1
B17-245-L-3972-3792-60,48,48,23,3972,3792,60,B17,X,L,245,WARREN,B,2
B17-245-L-3972-3792-84,48,48,30,3972,3792,84,B17,X,L,245,WARREN,B,3
B17-245-R-3972-3792-0,48,48,55,3972,3792,0,B17,X,R,245,WARREN,B,1
B17-245-R-3972-3792-60,48,48,23,3972,3792,60,B17,X,R,245,WARREN,B,2
B17-250-L-3972-3852-0,48,48,55,3972,3852,0,B17,X,L,250,WARREN,B,1
B17-250-L-3972-3852-60,48,48,23,3972,3852,60,B17,X,L,250,WARREN,B,2
B17-250-L-3972-3852-84,48,48,30,3972,3852,84,B17,X,L,250,WARREN,B,3
B17-250-R-3972-3852-0,48,48,55,3972,3852,0,B17,X,R,250,WARREN,B,1
B17-250-R-3972-3852-60,48,48,23,3972,3852,60,B17,X,R,250,WARREN,B,2
B17-254-L-3972-3900-0,48,48,55,3972,3900,0,B17,X,L,254,WARREN,B,1
B17-254-L-3972-3900-60,48,48,23,3972,3900,60,B17,X,L,254,WARREN,B,2
B17-254-L-3972-3900-84,48,48,30,3972,3900,84,B17,X,L,254,WARREN,B,3
B17-254-R-3972-3900-0,48,48,55,3972,3900,0,B17,X,R,254,WARREN,B,1
B17-254-R-3972-3900-60,48,48,23,3972,3900,60,B17,X,R,254,WARREN,B,2
B17-259-L-3972-3960-0,48,48,55,3972,3960,0,B17,X,L,259,WARREN,B,1
B17-259-L-3972-3960-60,48,48,23,3972,3960,60,B17,X,L,259,WARREN,B,2
B17-259-L-3972-3960-84,48,48,30,3972,3960,84,B17,X,L,259,WARREN,B,3
B17-259-R-3972-3960-0,48,48,55,3972,3960,0,B17,X,R,259,WARREN,B,1
B17-259-R-3972-3960-60,48,48,23,3972,3960,60,B17,X,R,259,WARREN,B,2
B18-127-L-4200-2196-0,48,48,52,4200,2196,0,B18,X,L,127,WARREN,B,1
B18-127-L-4200-2196-60,48,48,23,4200,2196,60,B18,X,L,127,WARREN,B,2
B18-127-L-4200-2196-84,48,48,36,4200,2196,84,B18,X,L,127,WARREN,B,3
B18-127-R-4200-2196-0,48,48,27,4200,2196,0,B18,X,R,127,WARREN,B,1
B18-127-R-4200-2196-36,48,48,30,4200,2196,36,B18,X,R,127,WARREN,B,2
B18-127-R-4200-2196-60,48,48,52,4200,2196,60,B18,X,R,127,WARREN,B,3
B18-132-L-4200-2256-0,48,48,52,4200,2256,0,B18,X,L,132,WARREN,B,1
B18-132-L-4200-2256-60,48,48,23,4200,2256,60,B18,X,L,132,WARREN,B,2
B18-132-L-4200-2256-84,48,48,36,4200,2256,84,B18,X,L,132,WARREN,B,3
B18-132-R-4200-2256-0,48,48,27,4200,2256,0,B18,X,R,132,WARREN,B,1
B18-132-R-4200-2256-36,48,48,30,4200,2256,36,B18,X,R,132,WARREN,B,2
B18-132-R-4200-2256-60,48,48,52,4200,2256,60,B18,X,R,132,WARREN,B,3
B18-136-L-4200-2304-0,48,48,52,4200,2304,0,B18,X,L,136,WARREN,B,1
B18-136-L-4200-2304-60,48,48,23,4200,2304,60,B18,X,L,136,WARREN,B,2
B18-136-L-4200-2304-84,48,48,36,4200,2304,84,B18,X,L,136,WARREN,B,3
B18-136-R-4200-2304-0,48,48,27,4200,2304,0,B18,X,R,136,WARREN,B,1
B18-136-R-4200-2304-36,48,48,30,4200,2304,36,B18,X,R,136,WARREN,B,2
B18-136-R-4200-2304-60,48,48,52,4200,2304,60,B18,X,R,136,WARREN,B,3
B18-141-L-4200-2364-0,48,48,52,4200,2364,0,B18,X,L,141,WARREN,B,1
B18-141-L-4200-2364-60,48,48,23,4200,2364,60,B18,X,L,141,WARREN,B,2
B18-141-L-4200-2364-84,48,48,36,4200,2364,84,B18,X,L,141,WARREN,B,3
B18-141-R-4200-2364-0,48,48,27,4200,2364,0,B18,X,R,141,WARREN,B,1
B18-141-R-4200-2364-36,48,48,30,4200,2364,36,B18,X,R,141,WARREN,B,2
B18-141-R-4200-2364-60,48,48,52,4200,2364,60,B18,X,R,141,WARREN,B,3
B18-146-L-4200-2424-0,48,48,52,4200,2424,0,B18,X,L,146,WARREN,B,1
B18-146-L-4200-2424-60,48,48,23,4200,2424,60,B18,X,L,146,WARREN,B,2
B18-146-L-4200-2424-84,48,48,36,4200,2424,84,B18,X,L,146,WARREN,B,3
B18-146-R-4200-2424-0,48,48,27,4200,2424,0,B18,X,R,146,WARREN,B,1
B18-146-R-4200-2424-36,48,48,30,4200,2424,36,B18,X,R,146,WARREN,B,2
B18-146-R-4200-2424-60,48,48,52,4200,2424,60,B18,X,R,146,WARREN,B,3
B18-151-L-4200-2484-0,48,48,52,4200,2484,0,B18,X,L,151,WARREN,B,1
B18-151-L-4200-2484-60,48,48,23,4200,2484,60,B18,X,L,151,WARREN,B,2
B18-151-L-4200-2484-84,48,48,36,4200,2484,84,B18,X,L,151,WARREN,B,3
B18-151-R-4200-2484-0,48,48,27,4200,2484,0,B18,X,R,151,WARREN,B,1
B18-151-R-4200-2484-36,48,48,30,4200,2484,36,B18,X,R,151,WARREN,B,2
B18-151-R-4200-2484-60,48,48,52,4200,2484,60,B18,X,R,151,WARREN,B,3
B18-155-L-4200-2532-0,48,48,52,4200,2532,0,B18,X,L,155,WARREN,B,1
B18-155-L-4200-2532-60,48,48,23,4200,2532,60,B18,X,L,155,WARREN,B,2
B18-155-L-4200-2532-84,48,48,36,4200,2532,84,B18,X,L,155,WARREN,B,3
B18-155-R-4200-2532-0,48,48,27,4200,2532,0,B18,X,R,155,WARREN,B,1
B18-155-R-4200-2532-36,48,48,30,4200,2532,36,B18,X,R,155,WARREN,B,2
B18-155-R-4200-2532-60,48,48,52,4200,2532,60,B18,X,R,155,WARREN,B,3
B18-160-L-4200-2592-0,48,48,52,4200,2592,0,B18,X,L,160,WARREN,B,1
B18-160-L-4200-2592-60,48,48,23,4200,2592,60,B18,X,L,160,WARREN,B,2
B18-160-L-4200-2592-84,48,48,36,4200,2592,84,B18,X,L,160,WARREN,B,3
B18-160-R-4200-2592-0,48,48,27,4200,2592,0,B18,X,R,160,WARREN,B,1
B18-160-R-4200-2592-36,48,48,30,4200,2592,36,B18,X,R,160,WARREN,B,2
B18-160-R-4200-2592-60,48,48,52,4200,2592,60,B18,X,R,160,WARREN,B,3
B18-165-L-4200-2652-0,48,48,52,4200,2652,0,B18,X,L,165,WARREN,B,1
B18-165-L-4200-2652-60,48,48,23,4200,2652,60,B18,X,L,165,WARREN,B,2
B18-165-L-4200-2652-84,48,48,36,4200,2652,84,B18,X,L,165,WARREN,B,3
B18-165-R-4200-2652-0,48,48,27,4200,2652,0,B18,X,R,165,WARREN,B,1
B18-165-R-4200-2652-36,48,48,30,4200,2652,36,B18,X,R,165,WARREN,B,2
B18-165-R-4200-2652-60,48,48,52,4200,2652,60,B18,X,R,165,WARREN,B,3
B18-170-L-4200-2712-0,48,48,52,4200,2712,0,B18,X,L,170,WARREN,B,1
B18-170-L-4200-2712-60,48,48,23,4200,2712,60,B18,X,L,170,WARREN,B,2
B18-170-L-4200-2712-84,48,48,36,4200,2712,84,B18,X,L,170,WARREN,B,3
B18-170-R-4200-2712-0,48,48,27,4200,2712,0,B18,X,R,170,WARREN,B,1
B18-170-R-4200-2712-36,48,48,30,4200,2712,36,B18,X,R,170,WARREN,B,2
B18-170-R-4200-2712-60,48,48,52,4200,2712,60,B18,X,R,170,WARREN,B,3
B18-174-L-4200-2760-0,48,48,52,4200,2760,0,B18,X,L,174,WARREN,B,1
B18-174-L-4200-2760-60,48,48,23,4200,2760,60,B18,X,L,174,WARREN,B,2
B18-174-L-4200-2760-84,48,48,36,4200,2760,84,B18,X,L,174,WARREN,B,3
B18-174-R-4200-2760-0,48,48,27,4200,2760,0,B18,X,R,174,WARREN,B,1
B18-174-R-4200-2760-36,48,48,30,4200,2760,36,B18,X,R,174,WARREN,B,2
B18-174-R-4200-2760-60,48,48,52,4200,2760,60,B18,X,R,174,WARREN,B,3
B18-179-L-4200-2820-0,48,48,52,4200,2820,0,B18,X,L,179,WARREN,B,1
B18-179-L-4200-2820-60,48,48,23,4200,2820,60,B18,X,L,179,WARREN,B,2
B18-179-L-4200-2820-84,48,48,36,4200,2820,84,B18,X,L,179,WARREN,B,3
B18-179-R-4200-2820-0,48,48,27,4200,2820,0,B18,X,R,179,WARREN,B,1
B18-179-R-4200-2820-36,48,48,30,4200,2820,36,B18,X,R,179,WARREN,B,2
B18-179-R-4200-2820-60,48,48,52,4200,2820,60,B18,X,R,179,WARREN,B,3
B18-184-L-4200-2880-0,48,48,52,4200,2880,0,B18,X,L,184,WARREN,B,1
B18-184-L-4200-2880-60,48,48,23,4200,2880,60,B18,X,L,184,WARREN,B,2
B18-184-L-4200-2880-84,48,48,36,4200,2880,84,B18,X,L,184,WARREN,B,3
B18-184-R-4200-2880-0,48,48,27,4200,2880,0,B18,X,R,184,WARREN,B,1
B18-184-R-4200-2880-36,48,48,30,4200,2880,36,B18,X,R,184,WARREN,B,2
B18-184-R-4200-2880-60,48,48,52,4200,2880,60,B18,X,R,184,WARREN,B,3
B18-189-L-4200-2940-0,48,48,52,4200,2940,0,B18,X,L,189,WARREN,B,1
B18-189-L-4200-2940-60,48,48,23,4200,2940,60,B18,X,L,189,WARREN,B,2
B18-189-L-4200-2940-84,48,48,36,4200,2940,84,B18,X,L,189,WARREN,B,3
B18-189-R-4200-2940-0,48,48,27,4200,2940,0,B18,X,R,189,WARREN,B,1
B18-189-R-4200-2940-36,48,48,30,4200,2940,36,B18,X,R,189,WARREN,B,2
B18-189-R-4200-2940-60,48,48,52,4200,2940,60,B18,X,R,189,WARREN,B,3
B18-191-L-4200-2988-0,48,48,52,4200,2988,0,B18,X,L,191,WARREN,B,1
B18-191-L-4200-2988-60,48,48,23,4200,2988,60,B18,X,L,191,WARREN,B,2
B18-191-L-4200-2988-84,48,48,36,4200,2988,84,B18,X,L,191,WARREN,B,3
B18-191-R-4200-2988-0,48,48,27,4200,2988,0,B18,X,R,191,WARREN,B,1
B18-191-R-4200-2988-36,48,48,30,4200,2988,36,B18,X,R,191,WARREN,B,2
B18-191-R-4200-2988-60,48,48,52,4200,2988,60,B18,X,R,191,WARREN,B,3
B18-195-L-4200-3048-0,48,48,52,4200,3048,0,B18,X,L,195,WARREN,B,1
B18-195-L-4200-3048-60,48,48,23,4200,3048,60,B18,X,L,195,WARREN,B,2
B18-195-L-4200-3048-84,48,48,36,4200,3048,84,B18,X,L,195,WARREN,B,3
B18-195-R-4200-3048-0,48,48,27,4200,3048,0,B18,X,R,195,WARREN,B,1
B18-195-R-4200-3048-36,48,48,30,4200,3048,36,B18,X,R,195,WARREN,B,2
B18-195-R-4200-3048-60,48,48,52,4200,3048,60,B18,X,R,195,WARREN,B,3
B18-199-L-4200-3108-0,48,48,52,4200,3108,0,B18,X,L,199,WARREN,B,1
B18-199-L-4200-3108-60,48,48,23,4200,3108,60,B18,X,L,199,WARREN,B,2
B18-199-L-4200-3108-84,48,48,36,4200,3108,84,B18,X,L,199,WARREN,B,3
B18-199-R-4200-3108-0,48,48,27,4200,3108,0,B18,X,R,199,WARREN,B,1
B18-199-R-4200-3108-36,48,48,30,4200,3108,36,B18,X,R,199,WARREN,B,2
B18-199-R-4200-3108-60,48,48,52,4200,3108,60,B18,X,R,199,WARREN,B,3
B18-203-L-4200-3168-0,48,48,52,4200,3168,0,B18,X,L,203,WARREN,B,1
B18-203-L-4200-3168-60,48,48,23,4200,3168,60,B18,X,L,203,WARREN,B,2
B18-203-L-4200-3168-84,48,48,36,4200,3168,84,B18,X,L,203,WARREN,B,3
B18-203-R-4200-3168-0,48,48,27,4200,3168,0,B18,X,R,203,WARREN,B,1
B18-203-R-4200-3168-36,48,48,30,4200,3168,36,B18,X,R,203,WARREN,B,2
B18-203-R-4200-3168-60,48,48,52,4200,3168,60,B18,X,R,203,WARREN,B,3
B18-206-L-4200-3216-0,48,48,52,4200,3216,0,B18,X,L,206,WARREN,B,1
B18-206-L-4200-3216-60,48,48,23,4200,3216,60,B18,X,L,206,WARREN,B,2
B18-206-L-4200-3216-84,48,48,36,4200,3216,84,B18,X,L,206,WARREN,B,3
B18-206-R-4200-3216-0,48,48,27,4200,3216,0,B18,X,R,206,WARREN,B,1
B18-206-R-4200-3216-36,48,48,30,4200,3216,36,B18,X,R,206,WARREN,B,2
B18-206-R-4200-3216-60,48,48,52,4200,3216,60,B18,X,R,206,WARREN,B,3
B18-209-L-4200-3276-0,48,48,52,4200,3276,0,B18,X,L,209,WARREN,B,1
B18-209-L-4200-3276-60,48,48,23,4200,3276,60,B18,X,L,209,WARREN,B,2
B18-209-L-4200-3276-84,48,48,36,4200,3276,84,B18,X,L,209,WARREN,B,3
B18-209-R-4200-3276-0,48,48,27,4200,3276,0,B18,X,R,209,WARREN,B,1
B18-209-R-4200-3276-36,48,48,30,4200,3276,36,B18,X,R,209,WARREN,B,2
B18-209-R-4200-3276-60,48,48,52,4200,3276,60,B18,X,R,209,WARREN,B,3
B18-213-L-4200-3336-0,48,48,52,4200,3336,0,B18,X,L,213,WARREN,B,1
B18-213-L-4200-3336-60,48,48,23,4200,3336,60,B18,X,L,213,WARREN,B,2
B18-213-L-4200-3336-84,48,48,36,4200,3336,84,B18,X,L,213,WARREN,B,3
B18-213-R-4200-3336-0,48,48,27,4200,3336,0,B18,X,R,213,WARREN,B,1
B18-213-R-4200-3336-36,48,48,30,4200,3336,36,B18,X,R,213,WARREN,B,2
B18-213-R-4200-3336-60,48,48,52,4200,3336,60,B18,X,R,213,WARREN,B,3
B18-217-L-4200-3396-0,48,48,52,4200,3396,0,B18,X,L,217,WARREN,B,1
B18-217-L-4200-3396-60,48,48,23,4200,3396,60,B18,X,L,217,WARREN,B,2
B18-217-L-4200-3396-84,48,48,36,4200,3396,84,B18,X,L,217,WARREN,B,3
B18-217-R-4200-3396-0,48,48,27,4200,3396,0,B18,X,R,217,WARREN,B,1
B18-217-R-4200-3396-36,48,48,30,4200,3396,36,B18,X,R,217,WARREN,B,2
B18-217-R-4200-3396-60,48,48,52,4200,3396,60,B18,X,R,217,WARREN,B,3
B18-219-L-4200-3444-0,48,48,52,4200,3444,0,B18,X,L,219,WARREN,B,1
B18-219-L-4200-3444-60,48,48,23,4200,3444,60,B18,X,L,219,WARREN,B,2
B18-219-L-4200-3444-84,48,48,36,4200,3444,84,B18,X,L,219,WARREN,B,3
B18-219-R-4200-3444-0,48,48,27,4200,3444,0,B18,X,R,219,WARREN,B,1
B18-219-R-4200-3444-36,48,48,30,4200,3444,36,B18,X,R,219,WARREN,B,2
B18-219-R-4200-3444-60,48,48,52,4200,3444,60,B18,X,R,219,WARREN,B,3
B18-223-L-4200-3504-0,48,48,52,4200,3504,0,B18,X,L,223,WARREN,B,1
B18-223-L-4200-3504-60,48,48,23,4200,3504,60,B18,X,L,223,WARREN,B,2
B18-223-L-4200-3504-84,48,48,36,4200,3504,84,B18,X,L,223,WARREN,B,3
B18-223-R-4200-3504-0,48,48,27,4200,3504,0,B18,X,R,223,WARREN,B,1
B18-223-R-4200-3504-36,48,48,30,4200,3504,36,B18,X,R,223,WARREN,B,2
B18-223-R-4200-3504-60,48,48,52,4200,3504,60,B18,X,R,223,WARREN,B,3
B18-227-L-4200-3564-0,48,48,52,4200,3564,0,B18,X,L,227,WARREN,B,1
B18-227-L-4200-3564-60,48,48,23,4200,3564,60,B18,X,L,227,WARREN,B,2
B18-227-L-4200-3564-84,48,48,36,4200,3564,84,B18,X,L,227,WARREN,B,3
B18-227-R-4200-3564-0,48,48,27,4200,3564,0,B18,X,R,227,WARREN,B,1
B18-227-R-4200-3564-36,48,48,30,4200,3564,36,B18,X,R,227,WARREN,B,2
B18-227-R-4200-3564-60,48,48,52,4200,3564,60,B18,X,R,227,WARREN,B,3
B18-231-L-4200-3624-0,48,48,52,4200,3624,0,B18,X,L,231,WARREN,B,1
B18-231-L-4200-3624-60,48,48,23,4200,3624,60,B18,X,L,231,WARREN,B,2
B18-231-L-4200-3624-84,48,48,36,4200,3624,84,B18,X,L,231,WARREN,B,3
B18-231-R-4200-3624-0,48,48,27,4200,3624,0,B18,X,R,231,WARREN,B,1
B18-231-R-4200-3624-36,48,48,30,4200,3624,36,B18,X,R,231,WARREN,B,2
B18-231-R-4200-3624-60,48,48,52,4200,3624,60,B18,X,R,231,WARREN,B,3
B18-235-L-4200-3672-0,48,48,52,4200,3672,0,B18,X,L,235,WARREN,B,1
B18-235-L-4200-3672-60,48,48,23,4200,3672,60,B18,X,L,235,WARREN,B,2
B18-235-L-4200-3672-84,48,48,36,4200,3672,84,B18,X,L,235,WARREN,B,3
B18-235-R-4200-3672-0,48,48,27,4200,3672,0,B18,X,R,235,WARREN,B,1
B18-235-R-4200-3672-36,48,48,30,4200,3672,36,B18,X,R,235,WARREN,B,2
B18-235-R-4200-3672-60,48,48,52,4200,3672,60,B18,X,R,235,WARREN,B,3
B18-240-L-4200-3732-0,48,48,52,4200,3732,0,B18,X,L,240,WARREN,B,1
B18-240-L-4200-3732-60,48,48,23,4200,3732,60,B18,X,L,240,WARREN,B,2
B18-240-L-4200-3732-84,48,48,36,4200,3732,84,B18,X,L,240,WARREN,B,3
B18-240-R-4200-3732-0,48,48,27,4200,3732,0,B18,X,R,240,WARREN,B,1
B18-240-R-4200-3732-36,48,48,30,4200,3732,36,B18,X,R,240,WARREN,B,2
B18-240-R-4200-3732-60,48,48,52,4200,3732,60,B18,X,R,240,WARREN,B,3
B18-245-L-4200-3792-0,48,48,52,4200,3792,0,B18,X,L,245,WARREN,B,1
B18-245-L-4200-3792-60,48,48,23,4200,3792,60,B18,X,L,245,WARREN,B,2
B18-245-L-4200-3792-84,48,48,36,4200,3792,84,B18,X,L,245,WARREN,B,3
B18-245-R-4200-3792-0,48,48,27,4200,3792,0,B18,X,R,245,WARREN,B,1
B18-245-R-4200-3792-36,48,48,30,4200,3792,36,B18,X,R,245,WARREN,B,2
B18-245-R-4200-3792-60,48,48,52,4200,3792,60,B18,X,R,245,WARREN,B,3
B18-250-L-4200-3852-0,48,48,52,4200,3852,0,B18,X,L,250,WARREN,B,1
B18-250-L-4200-3852-60,48,48,23,4200,3852,60,B18,X,L,250,WARREN,B,2
B18-250-L-4200-3852-84,48,48,36,4200,3852,84,B18,X,L,250,WARREN,B,3
B18-250-R-4200-3852-0,48,48,27,4200,3852,0,B18,X,R,250,WARREN,B,1
B18-250-R-4200-3852-36,48,48,30,4200,3852,36,B18,X,R,250,WARREN,B,2
B18-250-R-4200-3852-60,48,48,52,4200,3852,60,B18,X,R,250,WARREN,B,3
B18-254-L-4200-3900-0,48,48,52,4200,3900,0,B18,X,L,254,WARREN,B,1
B18-254-L-4200-3900-60,48,48,23,4200,3900,60,B18,X,L,254,WARREN,B,2
B18-254-L-4200-3900-84,48,48,36,4200,3900,84,B18,X,L,254,WARREN,B,3
B18-254-R-4200-3900-0,48,48,27,4200,3900,0,B18,X,R,254,WARREN,B,1
B18-254-R-4200-3900-36,48,48,30,4200,3900,36,B18,X,R,254,WARREN,B,2
B18-254-R-4200-3900-60,48,48,52,4200,3900,60,B18,X,R,254,WARREN,B,3
B18-259-L-4200-3960-0,48,48,52,4200,3960,0,B18,X,L,259,WARREN,B,1
B18-259-L-4200-3960-60,48,48,23,4200,3960,60,B18,X,L,259,WARREN,B,2
B18-259-L-4200-3960-84,48,48,36,4200,3960,84,B18,X,L,259,WARREN,B,3
B18-259-R-4200-3960-0,48,48,27,4200,3960,0,B18,X,R,259,WARREN,B,1
B18-259-R-4200-3960-36,48,48,30,4200,3960,36,B18,X,R,259,WARREN,B,2
B18-259-R-4200-3960-60,48,48,52,4200,3960,60,B18,X,R,259,WARREN,B,3
B19-127-L-4428-2196-0,48,48,35,4428,2196,0,B19,X,L,127,WARREN,B,1
B19-127-R-4428-2196-0,48,48,35,4428,2196,0,B19,X,R,127,WARREN,B,1
B19-132-L-4428-2256-0,48,48,35,4428,2256,0,B19,X,L,132,WARREN,B,1
B19-132-R-4428-2256-0,48,48,35,4428,2256,0,B19,X,R,132,WARREN,B,1
B19-136-L-4428-2304-0,48,48,35,4428,2304,0,B19,X,L,136,WARREN,B,1
B19-136-R-4428-2304-0,48,48,35,4428,2304,0,B19,X,R,136,WARREN,B,1
B19-141-L-4428-2364-0,48,48,35,4428,2364,0,B19,X,L,141,WARREN,B,1
B19-141-R-4428-2364-0,48,48,35,4428,2364,0,B19,X,R,141,WARREN,B,1
B19-146-L-4428-2424-0,48,48,35,4428,2424,0,B19,X,L,146,WARREN,B,1
B19-146-R-4428-2424-0,48,48,35,4428,2424,0,B19,X,R,146,WARREN,B,1
B19-151-L-4428-2484-0,48,48,35,4428,2484,0,B19,X,L,151,WARREN,B,1
B19-151-R-4428-2484-0,48,48,35,4428,2484,0,B19,X,R,151,WARREN,B,1
B19-155-L-4428-2532-0,48,48,35,4428,2532,0,B19,X,L,155,WARREN,B,1
B19-155-R-4428-2532-0,48,48,35,4428,2532,0,B19,X,R,155,WARREN,B,1
B19-160-L-4428-2592-0,48,48,35,4428,2592,0,B19,X,L,160,WARREN,B,1
B19-160-R-4428-2592-0,48,48,35,4428,2592,0,B19,X,R,160,WARREN,B,1
B19-165-L-4428-2652-0,48,48,35,4428,2652,0,B19,X,L,165,WARREN,B,1
B19-165-R-4428-2652-0,48,48,35,4428,2652,0,B19,X,R,165,WARREN,B,1
B19-170-L-4428-2712-0,48,48,35,4428,2712,0,B19,X,L,170,WARREN,B,1
B19-170-R-4428-2712-0,48,48,35,4428,2712,0,B19,X,R,170,WARREN,B,1
B19-174-L-4428-2760-0,48,48,35,4428,2760,0,B19,X,L,174,WARREN,B,1
B19-174-R-4428-2760-0,48,48,35,4428,2760,0,B19,X,R,174,WARREN,B,1
B19-179-L-4428-2820-0,48,48,35,4428,2820,0,B19,X,L,179,WARREN,B,1
B19-179-R-4428-2820-0,48,48,35,4428,2820,0,B19,X,R,179,WARREN,B,1
B19-184-L-4428-2880-0,48,48,35,4428,2880,0,B19,X,L,184,WARREN,B,1
B19-184-R-4428-2880-0,48,48,35,4428,2880,0,B19,X,R,184,WARREN,B,1
B19-189-L-4428-2940-0,48,48,35,4428,2940,0,B19,X,L,189,WARREN,B,1
B19-189-R-4428-2940-0,48,48,35,4428,2940,0,B19,X,R,189,WARREN,B,1
B19-191-L-4428-2988-0,48,48,35,4428,2988,0,B19,X,L,191,WARREN,B,1
B19-191-R-4428-2988-0,48,48,35,4428,2988,0,B19,X,R,191,WARREN,B,1
B19-195-L-4428-3048-0,48,48,35,4428,3048,0,B19,X,L,195,WARREN,B,1
B19-195-R-4428-3048-0,48,48,35,4428,3048,0,B19,X,R,195,WARREN,B,1
B19-199-L-4428-3108-0,48,48,35,4428,3108,0,B19,X,L,199,WARREN,B,1
B19-199-R-4428-3108-0,48,48,35,4428,3108,0,B19,X,R,199,WARREN,B,1
B19-203-L-4428-3168-0,48,48,35,4428,3168,0,B19,X,L,203,WARREN,B,1
B19-203-R-4428-3168-0,48,48,35,4428,3168,0,B19,X,R,203,WARREN,B,1
B19-206-L-4428-3216-0,48,48,35,4428,3216,0,B19,X,L,206,WARREN,B,1
B19-206-R-4428-3216-0,48,48,35,4428,3216,0,B19,X,R,206,WARREN,B,1
B19-209-L-4428-3276-0,48,48,35,4428,3276,0,B19,X,L,209,WARREN,B,1
B19-209-R-4428-3276-0,48,48,35,4428,3276,0,B19,X,R,209,WARREN,B,1
B19-213-L-4428-3336-0,48,48,35,4428,3336,0,B19,X,L,213,WARREN,B,1
B19-213-R-4428-3336-0,48,48,35,4428,3336,0,B19,X,R,213,WARREN,B,1
B19-217-L-4428-3396-0,48,48,35,4428,3396,0,B19,X,L,217,WARREN,B,1
B19-217-R-4428-3396-0,48,48,35,4428,3396,0,B19,X,R,217,WARREN,B,1
B19-219-L-4428-3444-0,48,48,35,4428,3444,0,B19,X,L,219,WARREN,B,1
B19-219-R-4428-3444-0,48,48,35,4428,3444,0,B19,X,R,219,WARREN,B,1
B19-223-L-4428-3504-0,48,48,35,4428,3504,0,B19,X,L,223,WARREN,B,1
B19-223-R-4428-3504-0,48,48,35,4428,3504,0,B19,X,R,223,WARREN,B,1
B19-227-L-4428-3564-0,48,48,35,4428,3564,0,B19,X,L,227,WARREN,B,1
B19-227-R-4428-3564-0,48,48,35,4428,3564,0,B19,X,R,227,WARREN,B,1
B19-231-L-4428-3624-0,48,48,35,4428,3624,0,B19,X,L,231,WARREN,B,1
B19-231-R-4428-3624-0,48,48,35,4428,3624,0,B19,X,R,231,WARREN,B,1
B19-235-L-4428-3672-0,48,48,35,4428,3672,0,B19,X,L,235,WARREN,B,1
B19-235-R-4428-3672-0,48,48,35,4428,3672,0,B19,X,R,235,WARREN,B,1
B19-240-L-4428-3732-0,48,48,35,4428,3732,0,B19,X,L,240,WARREN,B,1
B19-240-R-4428-3732-0,48,48,35,4428,3732,0,B19,X,R,240,WARREN,B,1
B19-245-L-4428-3792-0,48,48,35,4428,3792,0,B19,X,L,245,WARREN,B,1
B19-245-R-4428-3792-0,48,48,35,4428,3792,0,B19,X,R,245,WARREN,B,1
B19-250-L-4428-3852-0,48,48,35,4428,3852,0,B19,X,L,250,WARREN,B,1
B19-250-R-4428-3852-0,48,48,35,4428,3852,0,B19,X,R,250,WARREN,B,1
B19-254-L-4428-3900-0,48,48,35,4428,3900,0,B19,X,L,254,WARREN,B,1
B19-254-R-4428-3900-0,48,48,35,4428,3900,0,B19,X,R,254,WARREN,B,1
B19-259-L-4428-3960-0,48,48,35,4428,3960,0,B19,X,L,259,WARREN,B,1
B19-259-R-4428-3960-0,48,48,35,4428,3960,0,B19,X,R,259,WARREN,B,1
B20-127-L-4656-2196-0,48,48,25,4656,2196,0,B20,X,L,127,WARREN,B,1
B20-127-R-4656-2196-0,48,48,25,4656,2196,0,B20,X,R,127,WARREN,B,1
B20-132-L-4656-2256-0,48,48,25,4656,2256,0,B20,X,L,132,WARREN,B,1
B20-132-R-4656-2256-0,48,48,25,4656,2256,0,B20,X,R,132,WARREN,B,1
B20-136-L-4656-2304-0,48,48,25,4656,2304,0,B20,X,L,136,WARREN,B,1
B20-136-R-4656-2304-0,48,48,25,4656,2304,0,B20,X,R,136,WARREN,B,1
B20-141-L-4656-2364-0,48,48,25,4656,2364,0,B20,X,L,141,WARREN,B,1
B20-141-R-4656-2364-0,48,48,25,4656,2364,0,B20,X,R,141,WARREN,B,1
B20-146-L-4656-2424-0,48,48,25,4656,2424,0,B20,X,L,146,WARREN,B,1
B20-146-R-4656-2424-0,48,48,25,4656,2424,0,B20,X,R,146,WARREN,B,1
B20-151-L-4656-2484-0,48,48,25,4656,2484,0,B20,X,L,151,WARREN,B,1
B20-151-R-4656-2484-0,48,48,25,4656,2484,0,B20,X,R,151,WARREN,B,1
B20-155-L-4656-2532-0,48,48,25,4656,2532,0,B20,X,L,155,WARREN,B,1
B20-155-R-4656-2532-0,48,48,25,4656,2532,0,B20,X,R,155,WARREN,B,1
B20-160-L-4656-2592-0,48,48,25,4656,2592,0,B20,X,L,160,WARREN,B,1
B20-160-R-4656-2592-0,48,48,25,4656,2592,0,B20,X,R,160,WARREN,B,1
B20-165-L-4656-2652-0,48,48,25,4656,2652,0,B20,X,L,165,WARREN,B,1
B20-165-R-4656-2652-0,48,48,25,4656,2652,0,B20,X,R,165,WARREN,B,1
B20-170-L-4656-2712-0,48,48,25,4656,2712,0,B20,X,L,170,WARREN,B,1
B20-170-R-4656-2712-0,48,48,25,4656,2712,0,B20,X,R,170,WARREN,B,1
